sample_ID,,Hyper.MS1,Hyper.MS2,Hyper.MS3,Hypo.MS1,Hypo.MS2,Hypo.MS3,Hypo.MS4,Hypo.MS5,Hypo.MS6,Hypo.MS7,cancertype
TCGA-IZ-A6M9,,2.30E-10,1160.1227,6.54E-18,4.01E-77,1.55E-28,1.87E-50,2.11E-14,1.14E-14,2860.8025,3.83E-35,KIRP
TCGA-B1-A657,,1.07E-21,1046.8222,1.92E-31,2.38E-31,7.52E-16,6.00E-28,7.06624813,2.68E-09,2581.791352,7.94E-19,KIRP
TCGA-G7-A8LD,,2028.241932,157.7474736,130.5690941,6.37E-94,1.22E-24,8.33E-52,111.5218627,4.75E-06,2660.238533,1.45E-25,KIRP
TCGA-Y8-A8S1,,59.21634,1043.01766,2.02E-21,284.4132325,0.116985672,29.79796625,948.8194832,78.91907356,1245.033139,4.525019587,KIRP
TCGA-Y8-A8S0,,1.35E-40,1163.2521,9.03E-48,2.08E-53,2.48E-21,1.36E-39,2.45E-20,3.32E-13,2971.0708,4.25E-24,KIRP
TCGA-B1-A655,,6.43E-26,986.1233,3.22E-30,254.8224991,0.001185604,0.000541886,153.278352,78.72476318,1871.991711,90.08754736,KIRP
TCGA-EV-5903,,1.37E-51,947.7927,2.13E-56,4.13E-30,1.72E-08,1.03E-23,258.6087224,9.68E-05,2589.369381,3.77E-15,KIRP
TCGA-A4-A6HP,,6.07E-52,990.9408,1.50E-58,7.47E-42,1.19E-22,2.86E-36,0.002146894,7.01E-09,2654.699553,6.13E-21,KIRP
TCGA-BQ-5890,,1691.403256,357.6500501,78.58269346,508.0344152,18.16842905,82.17262959,0.024501761,191.6926007,1450.724515,204.5850091,KIRP
TCGA-Y8-A896,,3.86E-10,948.9607,2.16E-13,2.89E-54,8.73E-22,3.32E-38,502.4627435,9.32E-09,2030.211156,7.08E-24,KIRP
TCGA-BQ-5879,,1783.650362,226.622866,112.5311722,277.7134374,35.49007502,0.063963099,583.1783551,482.06678,808.433355,7.714334308,KIRP
TCGA-GL-A9DE,,606.1553611,941.2231188,9.597089361,302.5794889,30.78944673,142.6722323,1.21E-12,67.81605018,2257.923801,141.7729584,KIRP
TCGA-G7-A8LB,,277.6242979,1104.855402,3.02E-08,1.32E-30,1.71E-26,1.20E-33,1.22E-29,2.40E-15,2596.9614,4.48E-24,KIRP
TCGA-SX-A7SL,,194.7221499,1164.812114,5.677835961,4.37E-82,3.68E-30,5.33E-52,2.41E-24,2.79E-21,2834.9139,5.01E-38,KIRP
TCGA-B9-A8YI,,557.9181546,1041.130659,0.013697125,490.2955031,4.43E-05,151.961103,1.32E-08,112.6578894,1896.17729,9.354952734,KIRP
TCGA-B9-A8YH,,3.52E-60,1030.1194,1.03E-59,2.20E-80,3.92E-33,1.85E-57,1.38E-17,7.38E-18,2611.973362,2.20E-43,KIRP
TCGA-BQ-5886,,221.6611396,1147.08896,9.68E-10,97.36608973,4.53E-10,1.18E-09,166.8443991,2.109578418,2068.860697,0.030435599,KIRP
TCGA-A4-A5Y0,,599.6690249,993.8847394,1.6046357,6.97E-55,9.48E-36,1.48E-48,1.98E-23,7.98E-10,2308.3156,8.30E-39,KIRP
TCGA-A4-8098,,575.7032097,928.9399697,1.200220604,1.11E-79,5.95E-30,9.95E-56,3.07E-18,1.13E-15,2811.5585,6.56E-41,KIRP
TCGA-MH-A857,,2.65E-32,733.1773,1.57E-50,541.6925955,22.36680804,372.9994711,187.0961294,753.1309455,689.7322144,221.982436,KIRP
TCGA-DW-5560,,4.02E-81,830.6381,2.27E-72,6.31E-15,1.55E-11,3.44E-16,4.60E-05,1.422599478,2662.736755,2.99E-11,KIRP
TCGA-F9-A8NY,,1759.074458,228.7981545,104.2779875,465.0690452,0.006761651,0.088567022,321.9598046,510.483712,459.6189574,71.79705212,KIRP
TCGA-G7-A8LE,,1.31E-64,971.5484,2.73E-63,1.12E-55,3.77E-24,2.05E-38,0.001913594,4.70E-06,2718.190182,2.80E-22,KIRP
TCGA-SX-A71W,,1.12E-35,1118.3265,5.55E-41,1.47E-39,1.94E-14,1.12E-27,4.57E-13,1.43E-08,2892.5474,2.41E-18,KIRP
TCGA-Y8-A894,,1.24E-36,1173.9619,2.23E-22,47.31311317,0.00533443,0.054749236,9.23E-10,47.46288252,2931.074393,68.65032735,KIRP
TCGA-A4-8310,,8.31E-25,1261.7279,2.50E-36,92.80906995,0.310152228,0.003357398,0.001176556,0.217778863,2967.662177,1.287687807,KIRP
TCGA-A4-8311,,1.70E-33,1099.7316,5.38E-32,5.13E-110,4.06E-46,7.94E-77,6.67E-30,6.57E-26,2726.7735,3.80E-52,KIRP
TCGA-BQ-5891,,962.3857935,765.3640197,13.69458678,139.7575298,3.75E-12,47.15320968,0.017203057,0.007884952,2243.668878,0.000394825,KIRP
TCGA-Y8-A895,,2.50E-33,1075.8892,1.30E-41,9.99E-85,4.66E-41,6.48E-63,5.65E-24,4.05E-24,2666.7254,1.10E-44,KIRP
TCGA-BQ-5876,,633.6521246,837.4891511,39.18052429,472.8622511,90.3735811,375.96528,33.80703214,268.5016378,1707.45285,133.4790676,KIRP
TCGA-MH-A855,,6.569227735,1174.979972,8.18E-13,118.863046,2.12E-08,1.49E-09,222.1952437,1.53025825,2088.865901,5.12E-05,KIRP
TCGA-P4-AAVO,,977.6838007,833.5241822,42.88221711,185.1270834,9.04E-06,0.001201775,3.34E-05,118.2420325,2547.217938,28.41780211,KIRP
TCGA-2Z-A9JS,,3.20E-40,1111.0677,4.58E-40,4.48E-57,1.31E-23,5.95E-42,2.68E-17,7.99E-13,2753.7682,4.54E-25,KIRP
TCGA-2Z-A9J8,,303.8307246,1087.855724,0.234251791,218.3017134,2.01E-23,7.25E-14,1.02E-23,1.09E-06,1455.475986,2.12E-09,KIRP
TCGA-KV-A74V,,0.010949674,1193.01475,5.21E-19,3.37E-72,3.20E-31,2.05E-53,1.62E-24,2.98E-19,2684.2727,1.84E-38,KIRP
TCGA-A4-A5Y1,,971.4534042,664.5131315,2.405464307,1.41E-35,1.14E-19,1.79E-26,26.07498248,4.17E-10,2508.296718,8.85E-17,KIRP
TCGA-BQ-5875,,654.949851,935.3838928,1.745756238,0.245401506,0.007744468,3.66E-06,297.8437642,169.9302951,2461.371259,0.058931762,KIRP
TCGA-UZ-A9PZ,,4.82E-90,909.4522,1.72E-81,1.65E-53,3.00E-31,1.23E-43,1.52E-18,1.75E-14,2616.4101,1.71E-32,KIRP
TCGA-Q2-A5QZ,,834.5741844,781.0659189,6.365496726,179.7355256,6.01E-08,2.01E-08,435.1940626,1.121469617,2085.127969,7.30E-05,KIRP
TCGA-P4-A5E8,,1204.180296,553.8584648,51.44663882,334.801896,5.248868544,4.37E-06,539.7186687,139.4073634,353.3333811,119.5890179,KIRP
TCGA-B9-5155,,121.8932836,1200.720727,0.20706478,1.71E-81,1.24E-27,4.01E-50,1.38E-27,1.25E-17,2971.635,1.40E-35,KIRP
TCGA-B9-A5W9,,919.466509,840.9153927,19.38399831,1.23E-42,6.58E-17,3.82E-30,9.38E-10,2.07E-07,2864.7571,3.26E-21,KIRP
TCGA-5P-A9K4,,640.2420528,941.7825405,2.452906722,2.85E-94,3.51E-58,3.60E-77,3.75E-19,1.32E-20,1991.217,1.12E-60,KIRP
TCGA-P4-A5E7,,2.49E-27,1106.1141,7.69E-34,2.06E-39,2.84E-15,2.72E-30,108.4930008,0.018669677,2669.081129,2.19E-16,KIRP
TCGA-PJ-A5Z9,,195.201945,1149.540755,1.01E-07,6.05E-86,1.48E-31,8.71E-57,1.92E-23,1.75E-20,2851.8305,8.40E-37,KIRP
TCGA-5P-A9K8,,0.194718457,628.5488815,2.15E-16,382.7676244,49.93254882,342.3844023,379.1827331,563.5887181,1274.296939,163.7495344,KIRP
TCGA-5P-A9KF,,5.83E-56,1016.3532,1.57E-57,3.95E-31,1.96E-26,9.71E-33,1.34E-18,4.43E-15,2625.0689,1.38E-24,KIRP
TCGA-P4-AAVK,,201.2711873,1064.658691,2.12E-05,162.5422744,9.232434987,84.99902886,28.57543164,130.4994043,2491.651328,84.91999814,KIRP
TCGA-2Z-A9JM,,1.96E-97,813.1948,1.03E-92,4.07E-36,9.38E-24,9.92E-34,20.60821293,5.80E-11,2592.049187,1.18E-23,KIRP
TCGA-A4-A48D,,5.49E-29,1067.1124,2.35E-43,31.62411043,0.004179255,1.73E-07,442.0131228,0.158691423,2314.708278,0.057318321,KIRP
TCGA-2Z-A9JD,,5.98E-39,1015.7337,2.03E-34,53.21159328,1.76E-09,8.44E-11,0.063360753,0.074908358,2652.647182,5.58E-05,KIRP
TCGA-5P-A9K2,,7.07E-44,1055.6431,2.26E-46,9.32E-98,5.50E-41,4.55E-66,3.61E-26,5.20E-24,2671.8797,2.50E-47,KIRP
TCGA-2Z-A9JO,,42.369953,1035.005847,4.69E-13,577.7940979,0.852742438,346.8619034,0.026805806,286.3698156,1193.07439,67.22264458,KIRP
TCGA-5P-A9K9,,1528.605178,233.7407624,102.5453597,299.8340558,3.32E-06,1.29E-14,451.7209699,0.046216426,991.2229546,5.11E-18,KIRP
TCGA-UZ-A9PV,,1.98E-60,1094.2726,1.12E-61,4.30E-78,3.94E-40,1.86E-60,3.91E-40,1.17E-25,2604.531,3.32E-42,KIRP
TCGA-SX-A71V,,179.4424533,1146.504071,7.62E-05,6.95E-42,4.40E-20,1.41E-33,4.24E-09,2.98E-12,2732.8518,1.93E-20,KIRP
TCGA-UZ-A9Q0,,1.33E-41,1088.4521,2.80E-52,2.24E-68,7.49E-50,1.34E-65,6.55E-35,2.46E-25,2202.6183,1.25E-47,KIRP
TCGA-UZ-A9PX,,1.16E-76,966.4733,2.97E-75,2.48E-71,4.96E-35,5.73E-53,3.70E-20,4.01E-19,2657.6814,9.81E-39,KIRP
TCGA-UZ-A9PR,,3.38E-65,926.0444,5.08E-65,1.88E-94,2.47E-36,1.17E-64,4.96E-24,4.88E-22,2727.5189,2.80E-44,KIRP
TCGA-IA-A40X,,1.90E-31,1127.695,4.57E-40,160.9076035,2.52E-15,4.61E-14,9.04E-09,0.006874811,2211.696922,5.11E-08,KIRP
TCGA-5P-A9JW,,2.10E-38,1070.3024,1.13E-45,263.8428273,13.9220372,0.616488903,287.8280832,22.71243691,2296.708738,3.412988726,KIRP
TCGA-IA-A40Y,,1057.002008,614.9582904,2.06E-06,4.19E-60,1.04E-20,1.86E-42,280.2130502,3.86E-06,2325.839546,9.40E-30,KIRP
TCGA-5P-A9KE,,3.32E-76,981.0939,1.39E-71,113.2161575,2.65E-08,4.20E-10,251.9683254,0.006216882,2265.722628,0.003172443,KIRP
TCGA-5P-A9K3,,1600.482021,365.3510854,89.02739359,535.2054511,15.08680914,218.5176423,1.10E-10,223.0205,1312.444009,385.4095881,KIRP
TCGA-B1-A47N,,3.27E-25,1110.6432,1.08E-25,7.36E-55,6.02E-22,3.82E-39,4.47E-16,5.03E-15,2854.2236,1.14E-27,KIRP
TCGA-5P-A9KA,,199.7478015,981.6343918,6.71E-06,1.76E-57,2.98E-23,1.97E-44,85.85874095,5.30E-09,2442.147659,4.39E-27,KIRP
TCGA-P4-A5ED,,30.87446567,764.3558343,1.19E-20,9.38E-45,2.95E-13,4.23E-31,917.1775036,177.8845224,1720.830374,3.09E-12,KIRP
TCGA-A4-A772,,4.35E-39,1093.8946,3.00E-41,1.55E-39,5.51E-15,1.22E-31,0.001218666,1.75E-11,2866.709081,3.46E-24,KIRP
TCGA-B1-A47O,,112.0703913,1090.895009,1.16E-14,6.50E-13,6.79E-08,6.87E-19,659.4328279,0.005758681,2125.153811,2.51E-06,KIRP
TCGA-IA-A40U,,3.91E-08,1182.3995,6.03E-13,2.70E-65,2.70E-27,1.78E-47,3.67E-07,3.12E-15,2716.641,2.11E-33,KIRP
TCGA-2Z-A9JE,,6.74E-41,1118.494,3.08E-33,2.15E-69,3.28E-37,3.88E-57,1.59E-23,1.62E-14,2566.0616,1.21E-35,KIRP
TCGA-B9-A44B,,1361.793526,486.3558218,105.7394524,371.1973183,0.000424065,9.76E-14,2.52E-24,16.12516357,1589.227364,317.80563,KIRP
TCGA-AT-A5NU,,526.9252661,944.9345419,0.419092019,2.90E-87,1.06E-30,1.48E-54,5.94E-24,1.59E-16,2864.8515,2.81E-33,KIRP
TCGA-BQ-5877,,1334.563598,474.8408307,54.6477716,1.48E-23,3.04E-11,4.01E-15,497.3493957,17.81336251,2161.330499,0.000243143,KIRP
TCGA-DW-7963,,3.21E-31,1023.3639,5.31E-52,2.41E-21,5.19E-10,4.12E-21,288.9153574,0.00048945,2510.570953,3.93E-12,KIRP
TCGA-2Z-A9JL,,2.06E-09,1084.4452,3.21E-11,7.13E-64,1.22E-30,5.93E-50,5.33E-06,1.87E-10,2493.783095,8.35E-34,KIRP
TCGA-2Z-A9JQ,,4.30E-101,909.8725,2.49E-92,1.55E-29,4.03E-19,7.49E-28,3.73E-13,2.07E-08,2627.3158,3.48E-17,KIRP
TCGA-UZ-A9PU,,8.76E-43,1078.8911,4.48E-43,1.29E-102,2.37E-46,1.28E-73,1.24E-27,7.62E-25,2563.422,9.05E-59,KIRP
TCGA-P4-A5EB,,3.12E-07,1256.8353,1.42E-07,146.9971897,1.39E-14,2.58E-14,9.80E-20,1.32E-06,1816.125109,1.10E-07,KIRP
TCGA-BQ-5892,,332.9219004,978.9772769,10.38372275,266.6363083,0.01607762,5.122321538,238.3748089,13.92170137,1685.059074,5.723308435,KIRP
TCGA-2Z-A9J9,,386.6833349,331.383144,12.02742108,2.85E-71,2.27E-22,4.19E-32,469.3987937,146.7926474,2021.138559,3.81E-19,KIRP
TCGA-P4-AAVM,,4.07E-55,994.0252,1.02E-44,1.43E-09,3.72E-15,2.28E-18,4.95E-16,8.77E-09,2548.7626,7.82E-16,KIRP
TCGA-5P-A9JZ,,1.80E-29,1113.9631,2.13E-27,9.22E-33,1.93E-25,2.48E-36,42.52608448,0.000388954,2260.406727,8.39E-24,KIRP
TCGA-2Z-A9JG,,322.0953119,1162.027588,1.40E-07,3.26E-88,1.42E-26,1.17E-57,2.96E-19,3.28E-16,2939.5227,4.86E-38,KIRP
TCGA-BQ-5884,,168.6444313,1019.816254,1.49E-05,407.8770822,51.05137083,190.6808845,503.0673824,129.0108149,1475.612058,0.208007644,KIRP
TCGA-2Z-A9JI,,1105.893689,482.8686798,16.29563096,8.189381818,6.36E-07,5.42E-13,996.3972117,0.32055889,1552.786452,0.008594619,KIRP
TCGA-BQ-5881,,1.55E-33,1091.2239,2.77E-36,242.0688019,0.004132861,8.25E-05,69.68413568,25.9893182,2252.747787,11.28664233,KIRP
TCGA-UZ-A9PP,,1.04E-13,1054.5851,1.09E-18,1.30E-77,3.16E-30,2.39E-54,1.24E-16,1.03E-16,2795.1472,6.35E-38,KIRP
TCGA-5P-A9JU,,1549.262001,410.6449756,106.8903167,192.7430432,80.32027833,191.3455884,0.040322672,94.52424972,2593.459516,56.47133879,KIRP
TCGA-2Z-A9JN,,4.05E-27,658.083,3.55E-50,12.07790778,3.83E-07,3.956570326,397.0178758,677.7288381,1249.461424,231.9935832,KIRP
TCGA-UZ-A9PS,,7.62E-07,1252.697999,2.23E-21,2.48E-63,1.83E-32,1.42E-50,4.99E-18,2.45E-16,2547.7223,4.14E-34,KIRP
TCGA-5P-A9JY,,175.2659404,1069.49236,4.93E-12,2.72E-77,2.61E-56,6.16E-63,4.14E-38,8.83E-28,2036.7957,8.18E-56,KIRP
TCGA-F9-A4JJ,,1457.006556,385.7692509,80.51239341,398.3913441,2.480888791,3.08E-07,376.9377507,433.0125038,241.3730309,91.80798143,KIRP
TCGA-BQ-5883,,2.76E-19,810.8054,2.28E-35,153.433549,7.000205077,105.9043055,484.0874132,688.1746595,1097.018734,195.3649336,KIRP
TCGA-5P-A9K0,,1.56E-28,1173.0483,1.74E-32,114.6225948,9.24E-05,0.000326351,2.69E-05,0.482075454,2763.364976,0.250808143,KIRP
TCGA-P4-AAVL,,662.0703385,854.7004155,1.709345992,2.54E-56,8.01E-42,2.08E-58,1.16E-24,3.83E-17,1921.5679,5.19E-39,KIRP
TCGA-5P-A9K6,,1.29E-65,946.9592,5.33E-61,2.799397085,7.80E-10,4.14E-11,11.30036727,0.005086588,2618.092143,6.37E-06,KIRP
TCGA-UZ-A9PQ,,1297.735096,627.3860318,22.17107213,444.7526584,0.000286273,206.1330636,3.83E-07,4.125289567,1965.392189,0.032912997,KIRP
TCGA-P4-A5E6,,218.0159625,1165.682027,0.018510537,9.47E-20,7.34E-18,1.92E-26,3.71E-16,4.36E-07,2547.1969,5.52E-15,KIRP
TCGA-BQ-5885,,139.6970196,1144.26118,2.71E-08,2.72E-07,3.54E-09,2.18E-15,229.3081849,0.001516601,2504.392469,2.88E-05,KIRP
TCGA-UZ-A9Q1,,7.99E-11,1268.4864,1.23E-26,637.0519635,0.001183076,119.4513248,4.51E-09,26.9281113,1600.196158,0.019958968,KIRP
TCGA-2Z-A9JP,,5.98E-82,1006.6415,1.99E-63,103.9353068,5.15E-06,4.23E-06,0.172183151,21.99139058,2711.894985,0.000924815,KIRP
TCGA-5P-A9KC,,7.46E-34,1048.0862,3.07E-43,529.7404197,0.001570049,71.87375438,382.7644016,112.6863377,1201.73701,7.702306858,KIRP
TCGA-5P-A9KH,,107.4084559,482.2112441,2.77E-17,235.1485654,9.853317386,369.780368,509.2180194,562.3546073,993.5114594,196.7878631,KIRP
TCGA-2Z-A9JR,,1.41E-58,1000.5856,5.00E-53,1.04E-40,1.40E-21,3.33E-35,1.05E-05,8.74E-10,2671.51429,1.41E-24,KIRP
TCGA-GL-A59T,,66.35969074,1126.901609,4.56E-13,1.05E-57,1.03E-21,2.15E-44,0.000463386,4.38E-12,2830.220637,1.19E-26,KIRP
TCGA-WN-AB4C,,5.04E-61,863.0672,9.05E-59,344.8574171,2.15E-06,0.158238186,351.9929768,38.15675839,1651.186302,8.333904894,KIRP
TCGA-SX-A71R,,4.77E-78,969.6984,1.13E-74,6.48E-91,1.62E-39,2.10E-69,1.19E-29,3.36E-25,2586.6764,3.54E-55,KIRP
TCGA-A4-A5DU,,1.94E-67,1018.7666,1.37E-61,1.51E-72,1.08E-31,4.24E-58,6.87E-25,7.14E-19,2733.4941,1.01E-38,KIRP
TCGA-B1-A47M,,341.3076716,986.0655282,2.13E-07,4.45E-31,1.00E-14,7.37E-30,0.000862163,1.60E-06,2638.721936,2.13E-19,KIRP
TCGA-2Z-A9JJ,,178.1188438,887.5244895,0.155166722,1.67E-102,4.61E-36,3.01E-65,166.0475222,4.32E-08,2265.133578,1.31E-37,KIRP
TCGA-2Z-A9JT,,1.13E-37,1090.1719,1.35E-39,75.35614304,5.63E-05,1.73E-08,172.5304074,0.62776846,2519.620018,0.169907015,KIRP
TCGA-HE-7129,,377.0696424,1110.900081,17.05407609,4.82E-95,2.14E-43,3.16E-65,5.73E-40,3.63E-24,2609.4107,3.80E-52,KIRP
TCGA-HE-A5NL,,1.94E-05,1117.340181,3.77E-13,4.45E-41,2.03E-18,5.01E-35,36.84919464,5.64E-09,2572.894805,5.39E-23,KIRP
TCGA-G7-7502,,66.12328578,1132.459114,9.08E-16,5.91E-12,1.96E-10,2.00E-19,164.2055989,1.29E-05,2403.770788,2.17E-09,KIRP
TCGA-HE-A5NJ,,473.250697,1049.655669,0.003534488,3.22E-35,1.18E-14,2.73E-25,5.34E-10,0.108604586,2777.919195,7.51E-16,KIRP
TCGA-GL-6846,,772.0278087,984.638488,4.85450335,468.3733793,13.03058858,203.8717238,1.63E-10,96.49498351,2040.244108,1.64E-05,KIRP
TCGA-DW-7839,,3.92E-05,1199.826661,1.43E-17,0.003454464,0.503612644,0.001360533,2.98E-07,188.9344143,2861.35843,80.03022755,KIRP
TCGA-DW-7841,,5.93E-31,1054.6123,8.93E-39,1.13E-35,3.71E-15,4.70E-32,147.7139886,2.31E-07,2514.490011,3.73E-19,KIRP
TCGA-G7-6793,,1482.056177,226.7673218,99.54220119,10.06872128,7.337616006,0.05506035,612.5742737,563.0577969,1359.815518,217.1069135,KIRP
TCGA-BQ-7051,,531.7382742,1088.625237,0.0350885,200.160209,1.90E-22,1.70E-10,5.44E-26,1.23E-10,2089.649791,1.79E-11,KIRP
TCGA-BQ-7045,,3.04E-35,1074.7234,5.64E-40,0.000134244,7.71E-11,3.46E-13,139.380051,2.824788933,2352.630226,3.88E-08,KIRP
TCGA-A4-7996,,64.30795711,1172.938543,2.68E-14,70.81178585,0.00399559,4.63E-06,107.7858029,16.59266347,2663.120162,3.14788547,KIRP
TCGA-BQ-7046,,39.22313521,1170.421865,9.23E-11,3.78E-09,4.65E-11,5.01E-18,82.69108027,0.006484421,2477.974434,1.01E-06,KIRP
TCGA-G7-7501,,426.1469367,943.1300597,3.60E-06,590.3432674,4.42E-08,31.93272402,1.37E-05,0.158118622,607.3890237,0.116752521,KIRP
TCGA-O9-A75Z,,3.80E-86,880.6115,1.76E-73,1.50E-63,1.00E-26,1.35E-42,1.54E-05,3.50E-10,2624.154785,7.67E-32,KIRP
TCGA-DW-7834,,1.41E-36,1012.8701,1.98E-42,1.25E-36,7.68E-15,2.81E-30,63.33697181,8.44E-08,2600.398928,1.58E-18,KIRP
TCGA-DZ-6133,,2.42E-62,988.8322,2.34E-50,3.83E-70,3.55E-32,1.53E-51,9.05E-30,8.10E-19,2828.6822,2.26E-37,KIRP
TCGA-A4-A4ZT,,86.48885542,1157.372845,4.63E-15,3.89E-64,9.50E-28,1.31E-43,8.56E-14,1.60E-14,2676.2766,3.33E-32,KIRP
TCGA-BQ-7060,,1.11E-31,1060.2973,7.70E-33,3.003656197,1.79E-05,1.92E-10,134.826192,0.001350751,2611.01518,2.76E-06,KIRP
TCGA-G7-6792,,8.60E-56,984.5222,8.78E-53,2.22E-57,1.71E-21,6.58E-43,0.319565745,7.62E-07,2705.755633,1.29E-27,KIRP
TCGA-HE-7130,,1664.359692,23.2115692,3.89E-05,3.33E-08,9.29E-13,2.69E-11,713.5783915,7.79E-07,37.79740187,256.6760058,KIRP
TCGA-GL-7773,,52.36412917,1170.026166,4.90E-06,3.89E-89,9.45E-32,3.24E-57,0.001934395,1.62E-10,2617.061366,2.80E-36,KIRP
TCGA-B1-7332,,18.03377291,1185.733327,6.50E-10,1.23E-99,5.38E-37,3.16E-64,2.73E-14,7.11E-20,2735.9426,3.41E-44,KIRP
TCGA-BQ-7053,,86.68330277,1118.334698,0.014698749,157.3830062,1.54E-05,2.80E-08,52.7931558,70.47511512,2304.662594,0.001213157,KIRP
TCGA-DZ-6131,,694.304607,656.0856783,8.58231472,321.4172482,1.50E-06,58.36779864,280.9076653,4.653042479,1412.817201,67.41554251,KIRP
TCGA-BQ-7062,,152.0750775,1073.752622,4.14E-07,1.02E-19,4.59E-07,3.13E-18,300.2835401,0.002092627,2512.087167,1.76E-09,KIRP
TCGA-A4-7288,,1.21E-19,1253.306,4.52E-21,31.25606826,0.000105921,0.922279398,2.26E-18,0.004480917,2980.83154,20.0935257,KIRP
TCGA-BQ-7061,,1072.093154,700.4780414,43.17660448,299.0028188,71.33408043,221.5988251,3.24465259,281.9888154,2268.471412,106.1216959,KIRP
TCGA-A4-7286,,8.58E-11,1109.8806,1.29E-13,3.21E-14,1.21E-09,2.91E-14,155.0721835,0.000464893,2597.739652,2.68E-11,KIRP
TCGA-G7-6797,,214.6941469,1075.109642,2.395210653,3.33E-125,4.42E-39,6.47E-73,3.04E-28,3.42E-26,2876.9474,2.76E-53,KIRP
TCGA-BQ-7058,,885.8547453,780.2035215,22.41673322,566.4969116,2.24E-05,91.73389509,4.62E-20,21.47003889,1374.34259,174.6160417,KIRP
TCGA-G7-6795,,42.47051116,1169.069289,1.01E-10,8.29E-62,5.99E-21,3.72E-40,3.89E-05,2.52E-11,2835.156361,2.02E-25,KIRP
TCGA-HE-A5NH,,1.53E-43,1023.1584,5.40E-45,3.17E-60,4.94E-24,2.01E-46,2.45E-10,3.46E-12,2734.3936,2.00E-30,KIRP
TCGA-MH-A55W,,77.38640154,1233.242798,3.54E-08,0.180938444,5.63E-09,3.32E-08,2.86E-05,0.198638003,2534.025783,1.23E-05,KIRP
TCGA-G7-6790,,1.24E-27,1085.1695,2.84E-36,4.07E-37,1.12E-18,1.58E-32,0.000944192,2.15E-10,2615.480156,4.15E-21,KIRP
TCGA-MH-A560,,1.61E-27,1112.0224,3.60E-33,407.9337766,80.97881529,180.5353469,93.9689103,233.3078984,2087.785481,43.68337147,KIRP
TCGA-A4-7997,,79.53911704,1105.982242,4.10E-05,3.69E-74,1.29E-35,4.89E-57,5.25E-08,3.00E-14,2541.8891,4.40E-37,KIRP
TCGA-MH-A561,,227.1834407,1067.870659,4.40E-07,2.76E-57,1.15E-21,5.03E-43,1.37E-05,4.10E-06,2733.836882,2.94E-24,KIRP
TCGA-B9-7268,,7.65E-45,1109.5025,7.80E-44,6.36E-69,1.88E-31,2.38E-49,8.32E-30,6.73E-22,2844.2084,3.17E-35,KIRP
TCGA-HE-A5NI,,149.5972917,1174.458308,3.51E-07,1.04E-92,4.65E-34,5.71E-64,3.51E-19,7.82E-20,2801.8395,2.16E-43,KIRP
TCGA-GL-7966,,1650.119212,235.9253908,103.6234973,134.3413436,0.225405252,48.29822184,542.6535448,598.1704773,820.5756373,104.4849699,KIRP
TCGA-A4-A57E,,183.2017708,1092.735839,0.44079024,641.754225,3.94E-08,6.370525074,49.56736294,0.000469916,812.570017,6.91E-13,KIRP
TCGA-AL-A5DJ,,1840.853092,248.3152711,102.7866372,27.88675093,5.13E-10,2.29E-06,744.5046529,0.000248628,1266.956245,3.43E-10,KIRP
TCGA-DW-7837,,1.75E-45,987.3647,3.05E-46,2.00E-46,5.87E-19,8.42E-37,0.002138799,5.96E-10,2747.196461,3.27E-24,KIRP
TCGA-BQ-7048,,649.5785533,943.0112013,5.001045453,577.4748478,0.860592933,157.4345967,0.000376543,339.5947506,1619.205048,83.48688724,KIRP
TCGA-F9-A7VF,,1.76E-05,1165.308782,1.21E-13,1.99E-73,1.54E-33,3.16E-53,1.03E-20,4.87E-19,2713.8545,6.37E-36,KIRP
TCGA-DZ-6135,,143.9452078,1138.85983,6.19E-05,5.05E-93,5.68E-36,1.34E-63,4.37E-14,1.64E-17,2517.7174,1.67E-49,KIRP
TCGA-MH-A55Z,,1.46E-62,934.8521,2.28E-66,1.46E-74,1.55E-34,2.14E-55,1.34E-21,4.00E-18,2628.4426,4.69E-42,KIRP
TCGA-A4-7915,,1122.887331,485.3677374,73.75933152,298.0658234,1.526684527,0.000180118,492.2177224,381.6571495,272.4084169,118.3294231,KIRP
TCGA-HE-A5NK,,295.2709087,970.1620036,0.000287709,2.14E-11,0.001942105,3.97E-15,940.114007,0.29327951,2034.791656,0.000215794,KIRP
TCGA-G7-6789,,1688.372826,260.0592288,79.25504507,0.361877531,3.33E-08,2.05E-12,700.1686713,0.008256165,1020.880837,5.84E-05,KIRP
TCGA-SX-A71S,,6.68E-57,1101.2213,5.92E-50,7.39E-55,1.72E-18,6.14E-35,3.49E-08,8.33E-07,2970.986899,7.58E-23,KIRP
TCGA-DW-7840,,5.54E-72,935.9211,5.19E-70,5.20E-42,6.89E-22,2.17E-36,2.69E-13,1.94E-10,2855.6983,3.25E-23,KIRP
TCGA-GL-A59R,,8.89E-38,1112.8448,1.66E-38,3.14E-81,6.06E-32,1.92E-56,1.16E-16,8.78E-14,2741.7282,5.39E-36,KIRP
TCGA-SX-A71U,,1.62E-61,1050.6232,4.11E-61,2.48E-51,1.52E-27,1.13E-42,0.000727111,5.71E-14,2680.049873,2.66E-32,KIRP
TCGA-DW-7842,,1.24E-77,936.6194,1.91E-69,5.60E-88,3.24E-36,2.32E-58,2.75E-25,1.68E-17,2780.198,1.45E-41,KIRP
